jst_sku_id,skuCode,skuName,category,brand,item_type,format_type
9743aaac-1de5-4291-8f9e-3bfeeaa6ff19,9743aaac-1de5-4291-8f9e-3bfeeaa6ff19,P6 亿觅无线K歌套装--CN,,,,UUID
5545927f-3d18-404c-acb1-6773b1af0768,5545927f-3d18-404c-acb1-6773b1af0768,P6 亿觅无线K歌套装--KU双唛,,,,UUID
d03503e5-fd3f-490e-b1a8-ed5c1903ce68,d03503e5-fd3f-490e-b1a8-ed5c1903ce68,P6 亿觅无线K歌套装--MM单唛,,,,UUID
e7003766-9502-4bb3-b586-2f60a17cbde4,e7003766-9502-4bb3-b586-2f60a17cbde4,P6 亿觅无线K歌套装--芭比双唛款,,,,UUID
ebb8a32c-e4d1-4830-aedd-71ba4cdd7936,ebb8a32c-e4d1-4830-aedd-71ba4cdd7936,QD1 亿觅气垫手机支架--旋转木马CN,,,,UUID
de6f2456-669a-49b0-aa36-b5a58c5f0a6f,de6f2456-669a-49b0-aa36-b5a58c5f0a6f,QD1 亿觅气垫手机支架--旋转木马KT,,,,UUID
2a36c613-9c61-4767-b99c-5bec16d48ef5,2a36c613-9c61-4767-b99c-5bec16d48ef5,QD1 亿觅气垫手机支架--旋转木马KU,,,,UUID
cb8519b2-2ba7-4897-a53b-b8c418a4b28f,cb8519b2-2ba7-4897-a53b-b8c418a4b28f,QD1 亿觅气垫手机支架--爱心款CN,,,,UUID
e8f4a020-00c8-4608-94c1-268c71db314e,e8f4a020-00c8-4608-94c1-268c71db314e,QD1 亿觅气垫手机支架--爱心款KT,,,,UUID
dfb0974e-6cbe-4899-aabf-c0ec20516b4d,dfb0974e-6cbe-4899-aabf-c0ec20516b4d,QD1 亿觅气垫手机支架--爱心款KU,,,,UUID
eea1c38c-dbf1-40be-a7b7-21548835a55d,eea1c38c-dbf1-40be-a7b7-21548835a55d,S-TR-232G亿觅旅行快充充电器礼盒--大耳狗（Type-C款）,,,,UUID
34936d7b-2b86-441a-ba63-f4dd753a722b,34936d7b-2b86-441a-ba63-f4dd753a722b,S-TR-232G亿觅旅行快充充电器礼盒--大耳狗（苹果款）,,,,UUID
c1d80608-4ab5-40d0-8286-4406ef9a8e95,c1d80608-4ab5-40d0-8286-4406ef9a8e95,S-TR-232G亿觅旅行快充充电器礼盒--酷洛米（TPY-C口）,,,,UUID
a4e9d6e9-7992-47bd-8599-58b1e4860b20,a4e9d6e9-7992-47bd-8599-58b1e4860b20,S-TR-232G亿觅旅行快充充电器礼盒--酷洛米（苹果款）,,,,UUID
5dcef712-1105-47da-8934-828772ee1ba8,5dcef712-1105-47da-8934-828772ee1ba8,S1-猫福珊迪桌面招财摆件,,,,UUID
105c8b72-3f64-4f12-b1a3-a9c64d186ae6,105c8b72-3f64-4f12-b1a3-a9c64d186ae6,S1-猫福珊迪面招财摆件,,,,UUID
716548cc-1d18-4f1b-a350-5354c2c52326,716548cc-1d18-4f1b-a350-5354c2c52326,S2-鲨鱼猫钥匙扣,,,,UUID
1288e188-5bbe-4106-bc20-b4df674f0dfa,1288e188-5bbe-4106-bc20-b4df674f0dfa,S2-鲨鱼猫钥匙扣,,,,UUID
15b06bb1-b594-4063-be00-8d738107818d,15b06bb1-b594-4063-be00-8d738107818d,S300 亿觅声波电动牙刷--成人款-KU,,,,UUID
e1c6a83e-2ed1-4f07-adad-9923c21f63ee,e1c6a83e-2ed1-4f07-adad-9923c21f63ee,S300 亿觅声波电动牙刷-成人款-CN 0002,,,,UUID
54c7c300-6047-4851-94f1-ea69dd8611b4,54c7c300-6047-4851-94f1-ea69dd8611b4,S300 亿觅微笑美牙礼盒--成人无线KU,,,,UUID
977c7b58-cb4e-4680-a884-20ddc8d7cfe5,977c7b58-cb4e-4680-a884-20ddc8d7cfe5,S300 亿觅电动牙刷--芭比蝴蝶结款,,,,UUID
fcaf15ac-c3fb-4a9b-80f8-873429aca4c0,fcaf15ac-c3fb-4a9b-80f8-873429aca4c0,S301 亿觅声波电动牙刷--儿童款-CN 0003,,,,UUID
740abf09-ca92-448e-a0ec-e5edd283e730,740abf09-ca92-448e-a0ec-e5edd283e730,S301 亿觅声波电动牙刷--儿童款-KU,,,,UUID
16a7ba40-530c-44f6-9323-b3eac7519838,16a7ba40-530c-44f6-9323-b3eac7519838,S5 亿觅迷你手机相机--KU,,,,UUID
c3b729dd-5af4-4338-8eb0-410f24a564cd,c3b729dd-5af4-4338-8eb0-410f24a564cd,S5 亿觅迷你手机相机--手机壳版KU,,,,UUID
168a1a15-6e45-4a2d-b553-8275a9f28c38,168a1a15-6e45-4a2d-b553-8275a9f28c38,S5 亿觅迷你手机相机--手机壳版风火轮,,,,UUID
73841c6d-4797-428e-b20e-d7b94446a29d,73841c6d-4797-428e-b20e-d7b94446a29d,S5 亿觅迷你手机相机--风火轮,,,,UUID
a9abd3cf-670c-444f-a3cc-b38381c8a0d2,a9abd3cf-670c-444f-a3cc-b38381c8a0d2,S5手机相机--流沙手机壳KU,,,,UUID
bcbb9d66-dbbb-45ca-abb3-159a699a100a,bcbb9d66-dbbb-45ca-abb3-159a699a100a,SD90046 亿觅USB恒温杯垫套装-KT,,,,UUID
26012edb-ae81-4c41-84e6-803286b68504,26012edb-ae81-4c41-84e6-803286b68504,SD90046 亿觅USB恒温杯垫套装-大耳狗,,,,UUID
68389bb4-e1c2-45fc-8fa8-3b8e3eb9be95,68389bb4-e1c2-45fc-8fa8-3b8e3eb9be95,SD90046 亿觅USB恒温杯垫套装-酷洛米,,,,UUID
8bf106d2-3090-4cb1-8a35-eecec5ca0433,8bf106d2-3090-4cb1-8a35-eecec5ca0433,T1 冬日暖心礼盒套装-粉色,,,,UUID
cf052483-07bc-4971-b8ba-ca4b611a2b5b,cf052483-07bc-4971-b8ba-ca4b611a2b5b,T1 冬日暖心礼盒套装-蓝色,,,,UUID
2aac8b69-3bee-47ea-b4db-fa51f9e93944,2aac8b69-3bee-47ea-b4db-fa51f9e93944,T3 三丽鸥家族系列电动牙刷--CN,,,,UUID
4d775b3b-0859-43bb-a138-3265aae24c9c,4d775b3b-0859-43bb-a138-3265aae24c9c,UM-600耳机收纳包--粉色,,,,UUID
d1836214-ef18-426c-bbf5-ec2a183ea0b8,d1836214-ef18-426c-bbf5-ec2a183ea0b8,UM-600耳机收纳包--蓝色,,,,UUID
c75ad189-2fe5-4b9b-a9d8-00569badfeeb,c75ad189-2fe5-4b9b-a9d8-00569badfeeb,UM-600耳机收纳包--黑色,,,,UUID
cafa7a29-3393-43a0-86d4-cbca202a9880,cafa7a29-3393-43a0-86d4-cbca202a9880,UM600-头戴式耳机--暗夜灰Pro,,,,UUID
c0d39a30-72dd-4174-a49d-1bb97e49cdb2,c0d39a30-72dd-4174-a49d-1bb97e49cdb2,UM600-头戴式耳机--暗夜灰达人款,,,,UUID
08b6bf52-a5fc-41e1-8d90-95c504f08408,08b6bf52-a5fc-41e1-8d90-95c504f08408,UM600-头戴式耳机--海洋蓝Pro,,,,UUID
86559bdd-5a1b-45bc-8ee3-e4dca7970ed3,86559bdd-5a1b-45bc-8ee3-e4dca7970ed3,UM600-头戴式耳机--脉动粉Pro,,,,UUID
9e3a71fe-9021-463b-bd4c-e13ba94979aa,9e3a71fe-9021-463b-bd4c-e13ba94979aa,V22甜心云朵打印相机-KT,,,,UUID
1d5c7086-3817-4878-9280-e069505f0f3e,1d5c7086-3817-4878-9280-e069505f0f3e,V22甜心云朵打印相机-KU,,,,UUID
0fc1f26c-06b2-4cd4-9725-8d9a4cc80055,0fc1f26c-06b2-4cd4-9725-8d9a4cc80055,X1 亿觅香薰蜡烛礼盒--浓香,,,,UUID
f53620e2-0035-4eb2-98e9-d676382ab671,f53620e2-0035-4eb2-98e9-d676382ab671,X1 亿觅香薰蜡烛礼盒--淡香,,,,UUID
2dcf04fc-7f85-4c52-bd06-1ae95d5fbf5d,2dcf04fc-7f85-4c52-bd06-1ae95d5fbf5d,X11小单反儿童数码相机-Hello Kitty,,,,UUID
4df6a3b6-3a5a-44a2-8000-92dadac0686e,4df6a3b6-3a5a-44a2-8000-92dadac0686e,X11小单反儿童数码相机-大耳狗,,,,UUID
b191baaf-5c3a-4939-b883-1289770c2f90,b191baaf-5c3a-4939-b883-1289770c2f90,X12 亿觅2.0儿童单反相机-CN,,,,UUID
404f1bc7-5e0b-42f5-8753-61505a8e2300,404f1bc7-5e0b-42f5-8753-61505a8e2300,X12 亿觅2.0儿童单反相机-KT,,,,UUID
59e165c5-ead9-4708-a918-37ebe394446f,59e165c5-ead9-4708-a918-37ebe394446f,X12 亿觅2.0儿童单反相机-KU,,,,UUID
b5d1119f-168b-4169-9681-79f634f2e0fd,b5d1119f-168b-4169-9681-79f634f2e0fd,X17 亿觅儿童数码打印相机-CN,,,,UUID
480badf3-5231-45aa-b0e6-5dc7160d22be,480badf3-5231-45aa-b0e6-5dc7160d22be,X17 亿觅儿童数码打印相机-KU,,,,UUID
17f5bd19-c09c-41a9-b5e0-98921ab1fb5c,17f5bd19-c09c-41a9-b5e0-98921ab1fb5c,X17 亿觅儿童数码打印相机-粉-小彩虹,,,,UUID
2721453f-af9e-4a5d-83e5-3e69b5b8d51d,2721453f-af9e-4a5d-83e5-3e69b5b8d51d,X17 亿觅儿童数码打印相机-粉-魔法棒,,,,UUID
5aaa3e9a-7409-488a-86d5-62826534ce93,5aaa3e9a-7409-488a-86d5-62826534ce93,X17 亿觅儿童数码打印相机-绿-小恐龙,,,,UUID
080330d0-53f0-4a46-86b3-e0c7b8ef54e1,080330d0-53f0-4a46-86b3-e0c7b8ef54e1,X17 亿觅儿童数码打印相机-蓝-小企鹅,,,,UUID
86f09bd5-3c2d-4683-8132-61ee7542e944,86f09bd5-3c2d-4683-8132-61ee7542e944,X18 亿觅翻转相机-CN 0009-大耳狗,,,,UUID
e0acd8cd-ff54-4d12-adc2-713121a0f656,e0acd8cd-ff54-4d12-adc2-713121a0f656,X18 亿觅翻转相机-KT 0010-Hello Kitty,,,,UUID
e2f5582e-05f0-49a3-ac5a-a7827a250e01,e2f5582e-05f0-49a3-ac5a-a7827a250e01,X5 亿觅3.5寸宽屏儿童相机--KU,,,,UUID
da25bca4-b59e-435c-ab95-03e8b9091f34,da25bca4-b59e-435c-ab95-03e8b9091f34,X500 亿觅学生电动牙刷--KU,,,,UUID
836ecf9d-7e45-45b8-9058-e9651ba0b7c9,836ecf9d-7e45-45b8-9058-e9651ba0b7c9,X500 亿觅学生电动牙刷刷头--大耳狗款,,,,UUID
b962e236-40e4-4ef7-b844-d5d4db6172b4,b962e236-40e4-4ef7-b844-d5d4db6172b4,X500 亿觅学生电动牙刷刷头--酷洛米款,,,,UUID
ee11a48d-38c8-4c92-afb8-cd974c7c848e,ee11a48d-38c8-4c92-afb8-cd974c7c848e,X500 亿觅微笑美牙礼盒--学生直充KU,,,,UUID
ecc872fb-5444-4cfc-804f-c141f80172c6,ecc872fb-5444-4cfc-804f-c141f80172c6,X5B 亿觅木马儿童小相机--KU,,,,UUID
1cc80d96-bb07-42e2-93cf-d1a1697e8693,1cc80d96-bb07-42e2-93cf-d1a1697e8693,X5亿觅儿童数码相机-大耳狗,,,,UUID
d0f86e1f-ad0c-4e5b-95e6-ed97068814e3,d0f86e1f-ad0c-4e5b-95e6-ed97068814e3,X5亿觅儿童数码相机大耳狗,,,,UUID
e4379c20-9134-44c0-add9-350a8ed95d7d,e4379c20-9134-44c0-add9-350a8ed95d7d,X700粉粉甜心牙刷-KT,,,,UUID
4fc8bd3c-0591-41b2-b90b-014092fd7ee3,4fc8bd3c-0591-41b2-b90b-014092fd7ee3,X800 亿觅数显旅行牙刷,,,,UUID
2d9edc43-1730-4e09-a616-2cd8f707b257,2d9edc43-1730-4e09-a616-2cd8f707b257,X800 亿觅数显旅行牙刷礼盒,,,,UUID
c572ef9c-df48-4620-82e5-8c71f7f86120,c572ef9c-df48-4620-82e5-8c71f7f86120,X800亿觅数显旅行牙刷-刷头,,,,UUID
38c5b03b-5636-4291-8d5d-090a0cbd7221,38c5b03b-5636-4291-8d5d-090a0cbd7221,X9P亿觅儿童数码相机-Hello kitty,,,,UUID
625d56ae-daa6-4ec2-8cf8-47dc422bb4cc,625d56ae-daa6-4ec2-8cf8-47dc422bb4cc,X9P亿觅儿童数码相机Hello kitty-KT彩虹,,,,UUID
a2644127-604d-42c3-8061-dc9ea7824b90,a2644127-604d-42c3-8061-dc9ea7824b90,XMF04亿觅光韵美妆镜-成品-美少女战士,,,,UUID
1aa0d709-9019-43d2-b233-915a80ad4e63,1aa0d709-9019-43d2-b233-915a80ad4e63,Y8 亿觅字幕音箱K歌套装--单麦,,,,UUID
d0bc0e91-3cdf-4608-9b67-5d019e016221,d0bc0e91-3cdf-4608-9b67-5d019e016221,Z01 亿觅儿童相机支架-粉色,,,,UUID
f88d8c3c-7112-45ff-8fee-65ff027ca35b,f88d8c3c-7112-45ff-8fee-65ff027ca35b,ZGB-B400C1 亿觅智能咖啡杯--KU,,,,UUID
cf122232-e969-4ef5-83bb-3ad331f05b75,cf122232-e969-4ef5-83bb-3ad331f05b75,ZJ1 亿觅手机支架--CN,,,,UUID
f974cf1b-6a48-46d2-a2c0-df0731d691f5,f974cf1b-6a48-46d2-a2c0-df0731d691f5,ZJ1 亿觅手机支架--CN奶油款,,,,UUID
e19954cf-5882-42da-895e-5c8578ad4a1c,e19954cf-5882-42da-895e-5c8578ad4a1c,ZJ1 亿觅手机支架--KU,,,,UUID
fc1965eb-ac1c-414d-92dc-131b9a38ec48,fc1965eb-ac1c-414d-92dc-131b9a38ec48,ZJ1 手机支架--Victory Kiss甜蜜双排,,,,UUID
27f30d00-dd39-45a0-b8d2-2e5fac60f787,27f30d00-dd39-45a0-b8d2-2e5fac60f787,ZJ1 手机支架--大吉款,,,,UUID
863532b8-f5d2-4afa-97da-176400ca9b0c,863532b8-f5d2-4afa-97da-176400ca9b0c,ZJ1 手机支架--极限冲浪,,,,UUID
d4b5f7df-55c2-4933-9202-30c0ba12578b,d4b5f7df-55c2-4933-9202-30c0ba12578b,[已停用]X17 亿觅儿童数码打印相机蓝-小企鹅,,,,UUID
4c005a88-5fe6-461b-bc22-a000a5bbc8d5,4c005a88-5fe6-461b-bc22-a000a5bbc8d5,hello kitty防伪标-红色,,,,UUID
81918939-7b47-4d45-8be7-fc4dc6abf3e6,81918939-7b47-4d45-8be7-fc4dc6abf3e6,hello kitty防伪标-绿色,,,,UUID
5dbdcb09-a1fb-44bc-aca8-51617b9131d0,5dbdcb09-a1fb-44bc-aca8-51617b9131d0,hello kitty防伪标-金色,,,,UUID
56a49135-4dcd-4edd-884a-04b84326c47e,56a49135-4dcd-4edd-884a-04b84326c47e,x12 亿觅长镜头儿童相机-牛油果绿,,,,UUID
98c898d4-e62a-4299-8594-b31c48703d3d,98c898d4-e62a-4299-8594-b31c48703d3d,x12 亿觅长镜头儿童相机-麦芽棕,,,,UUID
53596451-3bf4-43db-8872-90e65db98d89,53596451-3bf4-43db-8872-90e65db98d89,yx1216亿觅小FUN包-甜点独角兽,,,,UUID
5921001e-9c22-42dd-95bd-11b90bd8aa06,5921001e-9c22-42dd-95bd-11b90bd8aa06,九木x卓大王海底奇遇兔崽支架数码相机-紫色,,,,UUID
efe41d5d-15d2-4842-a88c-99b13f9d011e,efe41d5d-15d2-4842-a88c-99b13f9d011e,亿觅三合一伸缩数据线-CN-大耳狗,,,,UUID
696fcb86-e56a-4f00-9de4-807073d0dd69,696fcb86-e56a-4f00-9de4-807073d0dd69,亿觅三合一伸缩数据线-KU-酷洛米,,,,UUID
9984356a-9435-4dc1-aa43-cc6dc62c920f,9984356a-9435-4dc1-aa43-cc6dc62c920f,亿觅儿童益智卡片学习机-CN-大耳狗,,,,UUID
7dc90ac1-747a-4245-951a-b99dfa722401,7dc90ac1-747a-4245-951a-b99dfa722401,亿觅儿童益智卡片学习机-KT-Hello Kitty,,,,UUID
db712a42-b604-4be0-b79b-f1358c6a67df,db712a42-b604-4be0-b79b-f1358c6a67df,亿觅儿童相机包-大耳狗-CN,,,,UUID
3b75726a-6d04-4f36-8ac3-2783d3e1ebec,3b75726a-6d04-4f36-8ac3-2783d3e1ebec,亿觅儿童麦克风-CN-大耳狗,,,,UUID
799c7c1b-9c05-4780-a9aa-0dc6c945f05b,799c7c1b-9c05-4780-a9aa-0dc6c945f05b,亿觅儿童麦克风-KU-酷洛米,,,,UUID
b93e2293-d0dc-43ae-9d1d-07a79e4bca78,b93e2293-d0dc-43ae-9d1d-07a79e4bca78,亿觅儿童麦克风-hello kitty-KT,,,,UUID
d677d337-5429-42f5-9187-0451675cd387,d677d337-5429-42f5-9187-0451675cd387,亿觅助眠小夜灯KT-抱抱熊-,,,,UUID
3c83a6ae-2d02-4a7e-8a2f-02c4d43d86d9,3c83a6ae-2d02-4a7e-8a2f-02c4d43d86d9,亿觅印象暖手宝-JK大耳狗-MMP02,,,,UUID
39b2c441-ad5b-4424-8082-01214ebf4e72,39b2c441-ad5b-4424-8082-01214ebf4e72,亿觅声波电动牙刷刷头--紫色儿童款,,,,UUID
c0ecd6f5-10e5-4958-97fe-62e4f11b7539,c0ecd6f5-10e5-4958-97fe-62e4f11b7539,亿觅声波电动牙刷刷头--蓝色成人款,,,,UUID
e57abb78-503c-45e5-b5ef-f9401d0b6522,e57abb78-503c-45e5-b5ef-f9401d0b6522,亿觅复古桌面风扇-CN草莓-CN,,,,UUID
59da68ad-0528-496e-b91e-9a941ce5c101,59da68ad-0528-496e-b91e-9a941ce5c101,亿觅复古桌面风扇-KU爱心-KU,,,,UUID
0076b2de-faec-4653-a358-5c7fb1d19ae0,0076b2de-faec-4653-a358-5c7fb1d19ae0,亿觅复古桌面风扇-抱抱熊-KT,,,,UUID
3cc2c1db-d8fa-415f-a076-cddb4041c258,3cc2c1db-d8fa-415f-a076-cddb4041c258,亿觅小夜灯-大耳狗星星-大耳狗,,,,UUID
6d374bd6-7ce9-4d57-912b-f521d8c5a79d,6d374bd6-7ce9-4d57-912b-f521d8c5a79d,亿觅小夜灯—酷洛米-ku,,,,UUID
468eb0e1-da52-419f-8a5f-e1b3b8ba2dca,468eb0e1-da52-419f-8a5f-e1b3b8ba2dca,亿觅户外折叠风扇-CN-CN,,,,UUID
100222d9-2b4c-4296-a1a1-8f0a0e6f6833,100222d9-2b4c-4296-a1a1-8f0a0e6f6833,亿觅户外折叠风扇-KT-KT,,,,UUID
d9f30459-3caa-450e-8fc3-c362cd674365,d9f30459-3caa-450e-8fc3-c362cd674365,亿觅户外折叠风扇-KU-KU,,,,UUID
59f7d1d2-f8c9-4b27-a481-51dcc4a8c1c0,59f7d1d2-f8c9-4b27-a481-51dcc4a8c1c0,亿觅拍拍小夜灯-CN (海外版爱你款),,,,UUID
da9d060b-2223-4ece-89f9-c21d9bf2d59e,da9d060b-2223-4ece-89f9-c21d9bf2d59e,亿觅无叶挂脖风扇-大耳狗-CN,,,,UUID
22b90535-93c8-4dbf-8d00-3f2c1ce165ea,22b90535-93c8-4dbf-8d00-3f2c1ce165ea,亿觅星愿储蓄罐小夜灯(普通款)-Hello Kitty,,,,UUID
d68e5d70-ed51-43a3-ae89-dc04aeede395,d68e5d70-ed51-43a3-ae89-dc04aeede395,亿觅星愿储蓄罐小夜灯（星愿款）-KT,,,,UUID
4caf0515-685d-4dde-aee7-36adf5ef5237,4caf0515-685d-4dde-aee7-36adf5ef5237,亿觅星愿储蓄罐小夜灯（星愿款）-KU,,,,UUID
2ecb6a06-b41c-4e8e-aec6-5f27c1495534,2ecb6a06-b41c-4e8e-aec6-5f27c1495534,亿觅星愿储蓄罐小夜灯（普通款）-CN,,,,UUID
95c0b349-dda6-4b89-8b68-19bd5fdca3c8,95c0b349-dda6-4b89-8b68-19bd5fdca3c8,亿觅星愿储蓄罐小夜灯（普通款）-KU,,,,UUID
11acad2d-98f2-442b-bacf-ccdee57c6fc3,11acad2d-98f2-442b-bacf-ccdee57c6fc3,亿觅泥瓦匠搭建玩具-Hello kitty,,,,UUID
e9bc4ecc-9224-4645-9284-5516ddfbec6c,e9bc4ecc-9224-4645-9284-5516ddfbec6c,亿觅泥瓦匠搭建玩具-咖啡厅-大耳狗,,,,UUID
fe543c77-df72-4682-99f3-2bb46206a7f9,fe543c77-df72-4682-99f3-2bb46206a7f9,亿觅磁吸夹子风扇-Hello Kitty（港）,,,,UUID
539b18d5-050d-4f21-b80d-63fcfa3ab566,539b18d5-050d-4f21-b80d-63fcfa3ab566,亿觅磁吸夹子风扇-大耳狗（港）,,,,UUID
dfd06fb5-b7ea-41c9-a351-89edb70f9078,dfd06fb5-b7ea-41c9-a351-89edb70f9078,亿觅磁吸夹子风扇-酷洛米（港）,,,,UUID
fa615625-e062-47a8-9a47-65708802ef68,fa615625-e062-47a8-9a47-65708802ef68,亿觅花园小台灯-Kitty,,,,UUID
dc00cf24-c948-4a6d-9efa-28af920d649a,dc00cf24-c948-4a6d-9efa-28af920d649a,亿觅饭团暖手宝-KU爱心款,,,,UUID
edb4ff68-d139-442e-a727-f3eab730f019,edb4ff68-d139-442e-a727-f3eab730f019,亿觅饭团暖手宝-泰迪兔,,,,UUID
06f4d9f5-f212-4bf0-8e07-958ca72ceb58,06f4d9f5-f212-4bf0-8e07-958ca72ceb58,内存卡-16G-内存卡,,,,UUID
fd34e813-2b66-49dd-9e5c-6724fff1a8af,fd34e813-2b66-49dd-9e5c-6724fff1a8af,内存卡-32G-内存卡,,,,UUID
31ef132d-c77d-436b-b168-87ef1147ce27,31ef132d-c77d-436b-b168-87ef1147ce27,凯蒂-粉色布袋-,,,,UUID
6e8cf55b-c910-444d-ad92-947258a75665,6e8cf55b-c910-444d-ad92-947258a75665,占卜灯配件-扑克牌卡片,,,,UUID
543b2fe8-f6d2-4359-96fa-c75d03f4464a,543b2fe8-f6d2-4359-96fa-c75d03f4464a,印记帆布袋-蓝色（皮带扣）,,,,UUID
50f28ed2-d6d2-41a0-86ac-b51bbe32a204,50f28ed2-d6d2-41a0-86ac-b51bbe32a204,大耳狗盲盒（单个）-,,,,UUID
88befba4-2659-457c-873c-45203248d347,88befba4-2659-457c-873c-45203248d347,天猫定制礼品袋-小恶魔,,,,UUID
16f38067-35e1-4fda-b856-a35188c7acd0,16f38067-35e1-4fda-b856-a35188c7acd0,定制-笔记本-成品-,,,,UUID
bcbd0771-b243-479e-b2d5-83120d6b7736,bcbd0771-b243-479e-b2d5-83120d6b7736,宝可梦投影灯-,,,,UUID
8a41366b-da89-4b0e-b75e-50b1437cc104,8a41366b-da89-4b0e-b75e-50b1437cc104,小恶魔礼品袋-自营定制,,,,UUID
34bdca57-8f10-45ef-a7da-876a2fbb5093,34bdca57-8f10-45ef-a7da-876a2fbb5093,小恶魔防伪标,,,,UUID
f4e5667d-7c2c-44e8-893b-848ce67cce5f,f4e5667d-7c2c-44e8-893b-848ce67cce5f,小招喵无线装订本套装-,,,,UUID
0982c26a-bfdc-4018-b429-1c219793b28a,0982c26a-bfdc-4018-b429-1c219793b28a,小蓓蕾台灯KT-平安喜乐铭牌,,,,UUID
4ec5f812-7a9e-4cb1-bd94-f212c28bc869,4ec5f812-7a9e-4cb1-bd94-f212c28bc869,小蓓蕾台灯KT-福气满满铭牌,,,,UUID
ecb9cacb-3dac-413b-8806-caacb221fcaf,ecb9cacb-3dac-413b-8806-caacb221fcaf,小蓓蕾台灯KT-红双喜铭牌,,,,UUID
e2be6a32-8a0d-46d9-b62a-5b5327a8bac7,e2be6a32-8a0d-46d9-b62a-5b5327a8bac7,小蓓蕾台灯卡扣带背胶,,,,UUID
a9ef9962-aa75-4978-9efd-4442e6a4c2e1,a9ef9962-aa75-4978-9efd-4442e6a4c2e1,小蓓蕾台灯铭牌—囍（20个装）,,,,UUID
33e6e294-fd18-48d7-9cb9-3f4353319744,33e6e294-fd18-48d7-9cb9-3f4353319744,小蓓蕾台灯铭牌—平安喜乐（20个装）,,,,UUID
2b56deeb-cc3f-4c56-a3f6-932320adf04d,2b56deeb-cc3f-4c56-a3f6-932320adf04d,小蓓蕾台灯铭牌—福气满满（20个装）,,,,UUID
dc413784-0625-4725-925b-17b3962ee04d,dc413784-0625-4725-925b-17b3962ee04d,成人声波电动牙刷-KT（蝴蝶）-KT,,,,UUID
5f9d6b10-72cd-443e-918b-e7a4a9c34ee3,5f9d6b10-72cd-443e-918b-e7a4a9c34ee3,成品-组装D17-亿觅复古旅行拍拍灯-Kitty,,,,UUID
7f71d6ad-142a-480a-9565-754e95675097,7f71d6ad-142a-480a-9565-754e95675097,无线充底座-紫色,,,,UUID
104ff4d1-dc4d-4a43-8edc-17dea1cf6aab,104ff4d1-dc4d-4a43-8edc-17dea1cf6aab,棒棒糖K歌麦克风—加油宇航员-,,,,UUID
bf8093d1-e130-4924-a84c-786666e3a533,bf8093d1-e130-4924-a84c-786666e3a533,棒棒糖K歌麦克风—泰迪草莓-,,,,UUID
57cf1cde-44e8-4359-a4ae-2e6e6653bb74,57cf1cde-44e8-4359-a4ae-2e6e6653bb74,泰迪相机-加油宇航员-,,,,UUID
a03d5cad-3f31-43d8-8ef4-658342d154b7,a03d5cad-3f31-43d8-8ef4-658342d154b7,泰迪相机-黄桃相机-,,,,UUID
36954715-b356-409a-a0f8-12e3403eb507,36954715-b356-409a-a0f8-12e3403eb507,牙刷硅胶套-大耳狗牙刷硅胶套,,,,UUID
4bd8b28d-25ee-409d-9c36-6eb17f4a512d,4bd8b28d-25ee-409d-9c36-6eb17f4a512d,绒布袋CN-大耳狗,,,,UUID
c6037962-6aae-445c-8c25-2f28f8d32d89,c6037962-6aae-445c-8c25-2f28f8d32d89,绒布袋KT-Hello Kitty,,,,UUID
bcd6bc45-09e9-4264-ac32-9bfbf9df3d92,bcd6bc45-09e9-4264-ac32-9bfbf9df3d92,芭比娃娃--公仔,,,,UUID
16cd135f-f101-4983-b48c-fe5a726821a9,16cd135f-f101-4983-b48c-fe5a726821a9,蛋糕拍拍灯--新款数据线,,,,UUID
364537f6-5fe5-449e-9d99-115fe7779fc0,364537f6-5fe5-449e-9d99-115fe7779fc0,读卡器--TPYC口,,,,UUID
1a7893e8-dc24-4f8e-a2c4-2750168710a0,1a7893e8-dc24-4f8e-a2c4-2750168710a0,读卡器--苹果口,,,,UUID
6b900b47-3470-40f5-bb8a-572cebe59f99,6b900b47-3470-40f5-bb8a-572cebe59f99,读卡器【旗舰店】-,,,,UUID
de2f755e-78b0-4c66-bf46-4f80868ad801,de2f755e-78b0-4c66-bf46-4f80868ad801,赠品粉色布套-大号-,,,,UUID
7aac867f-2d46-4871-99d8-e97744d28f36,7aac867f-2d46-4871-99d8-e97744d28f36,运费链接-,,,,UUID
05c5ec22-1d48-4918-a9a4-700688417617,05c5ec22-1d48-4918-a9a4-700688417617,迪士尼冰雪奇缘系列-魔法棒儿童相机,,,,UUID
8659691d-9dc3-47df-ae5c-f5a81001083d,8659691d-9dc3-47df-ae5c-f5a81001083d,迪士尼松松系列儿童相机--史迪奇,,,,UUID
4482ce30-d50c-4c33-be8e-fdaa4b508e82,4482ce30-d50c-4c33-be8e-fdaa4b508e82,迪士尼松松系列儿童相机--草莓熊,,,,UUID
2b429439-5ec4-4d80-97c8-0846ea170192,2b429439-5ec4-4d80-97c8-0846ea170192,迪士尼松松系列觅系列麦克风--草莓熊,,,,UUID
ae879360-e579-426a-9557-b2eafaaee732,ae879360-e579-426a-9557-b2eafaaee732,迪士尼趣玩系列儿童相机X5-背带米妮,,,,UUID
9c572b6f-97cd-42a9-b7b0-6020544d1005,9c572b6f-97cd-42a9-b7b0-6020544d1005,迪士尼趣玩系列儿童相机X5-趣玩维尼,,,,UUID
